id,title,all_artists,popularity,release_date,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Lyrics
4e9eGQYsOiBcftrWXwsVco,Aerials,['System Of A Down'],73,09/04/2001,0.364,0.922,0,-4.217,0,0.000915,0.0346,0.0697,0.227,79.342,235053,4,"Life is a waterfall
We're one in the river
And one again after the fall
Swimming through the void, we hear the word
We lose ourselves, but we find it all
'Cause we are the ones that want to play
Always want to go, but you never want to stay
And we are the ones that want to choose
Always want to play but you never want to lose
Aerials in the sky
When you lose small mind, you free your life
Life is a waterfall
We drink from the river
Then we turn around and put up our walls
Swimming through the void, we hear the word
We lose ourselves, but we find it all
'Cause we are the ones that want to play
Always want to go, but you never want to stay
And we are the ones that want to choose
Always want to play but you never want to lose
Oh
Aerials in the sky
When you lose small mind, you free your life
Aerials, so up high
When you free your eyes, eternal prize
Aerials in the sky
When you lose small mind, you free your life
Aerials, so up high
When you free your eyes, eternal prize
Oh-oh-oh, oh-oh-oh
Oh-oh-oh, oh-oh-oh, oh-oh-oh
Oh-oh-oh, oh-oh-oh
Oh-oh-oh, oh-oh-oh, oh-oh-oh"
5aNH8inF5BsbThDeOLs7zs,Feuer frei!,['Rammstein'],66,04/02/2001,0.491,0.966,3,-3.974,1,9.12E-05,0.346,0.153,0.223,95.141,188600,4,
50LmbBKCBeDRKYvpR7ApjG,Rosenrot,['Rammstein'],58,10/27/2005,0.591,0.629,8,-5.584,1,0.00144,0.431,0.0705,0.183,114.072,234707,4,
5902W4uHWzhtOff1UK7the,When I’m Gone (with Katy Perry),"['Alesso', 'Katy Perry']",64,12/29/2021,0.685,0.886,0,-4.179,1,0.028,0,0.481,0.615,125.034,161267,4,"When I'm gone, I'm never really gone
You think you're moving on
But it won't be for long, you'll see
When I'm gone, I'm never really gone
You think you're moving on
But no one's gonna feel like, feel like...
Thought it would be easy, easy to forget me
Let go of the memories (ah, ah, ah, ah)
Now your bed is empty
And you're waking up, sweating
I'm still in your wild dreams
Late nights, calling me, calling me
Do anything to keep me close
Well, you should know it's gonna be, gonna be
So hard for you to let me go
When I'm gone, I'm never really gone
You think you're moving on
But it won't be for long, you'll see
When I'm gone, I'm never really gone
You think you're moving on
But no one's gonna feel like, feel like...
Me on top of you, touch you like I do
No, you'll never forget
When I'm gone, I'm never really gone
You think you're moving on
But no one's gonna feel like, feel like...
You're chasing the danger, it's just in your nature
Look for me in strangers (ah, ah, ah, ah)
All these pretty faces, no one can replace it
I'm always your favorite
Late nights, calling me, calling me
Do anything to keep me close
Well, you should know it's gonna be, gonna be
So hard for you to let me go
When I'm gone, I'm never really gone
You think you're moving on
But it won't be for long, you'll see
When I'm gone, I'm never really gone
You think you're moving on (never really gone)
But no one's gonna feel like (no one's gonna feel like)
Me on top of you, touch you like I do
No, you'll never forget
When I'm gone, I'm never really gone
You think you're moving on
But no one's gonna feel like, feel like me
When I'm gone
When I'm gone"
140cSu65JC8smYw53nPP0q,Ice Queen,['Within Temptation'],44,12/24/2000,0.271,0.561,8,-7.911,0,0.0382,0.00314,0.109,0.145,92.62,322800,4,"When leaves have fallen
And skies turned to grey
The night keeps on closing in on the day
A nightingale sings his song of farewell
You better hide for her freezing hell
On cold wings she's coming
You better keep moving
For warmth, you'll be longing, nightingale
Come on just feel it
Don't you see it?
You better believe
When she embraces
Your heart turns to stone
She comes at night when you are all alone
And when she whispers
Your blood shall run cold
You better hide before she finds you
Whenever she is raging
She takes a life away
Haven't you seen?
Haven't you seen?
The ruins on our world
Whenever she is raging
She takes a life away
Haven't you seen?
Haven't you seen?
The ruins on our world
She covers the earth with a breathtaking cloak
The sun awakes and melts it away
The world now opens its eyes and sees
The dawning of the new day
On cold wings she's coming
You better keep moving
For warmth, you'll be longing, nightingale
Come on just feel it
Don't you see it?
You better believe
Whenever she is raging
She takes a life away
Haven't you seen?
Haven't you seen?
The ruins on our world
Whenever she is raging
She takes a life away
Haven't you seen?
Haven't you seen?
The ruins on our world"
2bPGTMB5sFfFYQ2YvSmup0,Deutschland,['Rammstein'],71,5/17/2019,0.521,0.895,7,-5.242,1,5.54E-05,0.349,0.0985,0.237,120.117,322340,4,
1PhLYngBKbeDtdmDzCg3Pb,Sad But True,['Metallica'],66,08/12/1991,0.633,0.846,7,-6.347,1,0.000819,0.00139,0.0762,0.448,89.23,323933,4,"Hey (hey), I'm your life
I'm the one who takes you there
Hey (hey), I'm your life
I'm the one who cares
They (they), they betray
I'm your only true friend now
They (they), they'll betray
I'm forever there
I'm your dream, make you real
I'm your eyes when you must steal
I'm your pain when you can't feel
Sad but true
I'm your dream, mind astray
I'm your eyes while you're away
I'm your pain while you repay
You know it's sad but true
Sad but true
You (you), you're my mask
You're my cover, my shelter
You (you), you're my mask
You're the one who's blamed
Do (do), do my work
Do my dirty work, scapegoat
Do (do), do my deeds
For you're the one who's shamed
I'm your dream, make you real
I'm your eyes when you must steal
I'm your pain when you can't feel
Sad but true
I'm your dream, mind astray
I'm your eyes while you're away
I'm your pain while you repay
You know it's sad but true
Sad but true
I'm your dream, I'm your eyes
I'm your pain
I'm your dream (I'm your dream)
I'm your eyes (I'm your eyes)
I'm your pain (I'm your pain)
You know it's sad but true
Hate (hate), I'm your hate
I'm your hate when you want love
Pay (pay), pay the price
Pay for nothing's fair
Hey (hey), I'm your life
I'm the one who took you there
Hey (hey), I'm your life
And I no longer care
I'm your dream, make you real
I'm your eyes when you must steal
I'm your pain when you can't feel
Sad but true
I'm your truth, telling lies
I'm your reasoned alibis
I'm inside, open your eyes
I'm you
Sad but true"
3d3k8g4GTVx9EFIFlOZOEX,Zeig dich,['Rammstein'],60,5/17/2019,0.545,0.942,0,-4.283,0,0.00108,0.0246,0.0585,0.365,165.066,255845,4,
2RsAajgo0g7bMCHxwH3Sk0,Come As You Are,['Nirvana'],74,9/26/1991,0.5,0.824,4,-5.846,0,0.00016,0.00161,0.0916,0.539,120.125,218920,4,"Come as you are, as you were
As I want you to be
As a friend, as a friend
As an old enemy
Take your time, hurry up
Choice is yours, don't be late
Take a rest as a friend
As an old memoria

Memoria
Memoria
Memoria

Come doused in mud, soaked in bleach
As I want you to be
As a trend, as a friend
As an old memoria

Memoria
Memoria
Memoria

And I swear that I don't have a gun
No, I don't have a gun
No, I don't have a gun

Memoria
Memoria
Memoria
Memoria (No, I don't have a gun)

And I swear that I don't have a gun
No, I don't have a gun
No, I don't have a gun
No, I don't have a gun
No, I don't have a gun

Memoria
Memoria"
0xrkyEMkG4dVa5OMLQZOX8,Engel,['Rammstein'],58,8/25/1997,0.638,0.658,2,-5.775,1,0.00918,0.00229,0.295,0.328,96.071,264267,4,
2vHzOWRKYPLu8umRPIFuOq,Stefania (Kalush Orchestra),"['KALUSH', 'Kalush Orchestra']",56,3/18/2022,0.832,0.817,2,-5.182,1,0.145,0.00169,0.115,0.324,104.985,179546,4,
1MqzIgGsHP4cNjPboevsfq,Tourner Dans Le Vide,['Indila'],67,01/01/2014,0.593,0.698,6,-8.645,0,0.103,0,0.173,0.376,119.989,246093,4,
7eIDpnS0pjkhMhEHYzgoT6,Things We Lost In The Fire,['Bastille'],34,11/01/2014,0.587,0.916,4,-4.919,0,0.0655,0,0.325,0.626,134.063,240747,4,"… Things we lost to the flames
Things we'll never see again
All that we've amassed
Sits before us, shattered into ash
… These are the things, the things we lost
The things we lost in the fire, fire, fire
These are the things, the things we lost
The things we lost in the fire, fire, fire
… We sat and made a list
Of all the things that we have
Down the backs of table tops
Ticket stubs and your diaries, I read them all one day
… When loneliness came and you were away
Oh they told me nothing new
But I love to read the words you used
These are the things, the things we lost
… The things we lost in the fire, fire, fire
These are the things, the things we lost
The things we lost in the fire, fire, fire
… I was the match and you were the rock
Maybe, we started this fire
We sat apart and watched
All we had burned on the pyre
… You said, ""We were born with nothing
And we sure as hell have nothing now""
You said, ""We were born with nothing
And we sure as hell have nothing now""
… These are the things, the things we lost
The things we lost in the fire, fire, fire
These are the things, the things we lost
The things we lost in the fire, fire, fire
… Do you understand that we will never be the same again
Do you understand that we will never be the same again
The future's in our hands and we will never be the same again
The future's in our hands and we will never be the same again
… These are the things, the things we lost
The things we lost in the fire, fire, fire
These are the things, the things we lost
The things we lost in the fire, fire, fire
… These are the things, the things we lost
These are the things we lost in the fire fire fire
… Flames they licked the walls
Tenderly they turned to dust all that I adore"
1fidCEsYlaVE3pHwKCvpFZ,Am I Wrong,['Nico & Vinz'],72,2014,0.729,0.675,8,-6.003,1,0.175,1.58E-06,0.55,0.779,119.968,245867,4,"Am I wrong for thinking out the box from where I stay?
Am I wrong for saying that I'll choose another way?
I ain't trying to do what everybody else doing
Just cause everybody doing what they all do
If one thing I know, how far would I grow?
I'm walking down this road of mine, this road that I call home
So am I wrong for thinking that we could be something for real?
Now am I wrong for trying to reach the things that I can't see?
But that's just how I feel, that's just how I feel
That's just how I feel trying to reach the things that I can't see
Am I tripping for having a vision?
My prediction; I'mma be on the top of the world
Hope you, hope you don't look back, always do what you decide
Don't let them control your life, that's just how I feel
Fight for yours and don't let go, don't let them compare you, no
Don't worry, you're not alone, that's just how we feel
So am I wrong for thinking that we could be something for real?
Now am I wrong for trying to reach the things that I can't see?
But that's just how I feel, that's just how I feel
That's just how I feel trying to reach the things that I can't see
If you tell me I'm wrong, wrong
I don't wanna be right, right
If you tell me I'm wrong, wrong
I don't wanna be right
If you tell me I'm wrong, wrong
I don't wanna be right, right
If you tell me I'm wrong, wrong
I don't wanna be right
So am I wrong for thinking that we could be something for real?
Now am I wrong for trying to reach the things that I can't see?
But that's just how I feel, that's just how I feel
That's just how I feel trying to reach the things that I can't see
That's just how I feel
That's just how I feel
That's just how I feel trying to reach the things that I can't see"
1PCvKFPWnTXAe2oaReVUcr,We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song] (feat. Jennifer Lopez & Claudia Leitte),"['Pitbull', 'Jennifer Lopez', 'Claudia Leitte']",67,11/21/2014,0.592,0.935,6,-4.317,0,0.00879,0.0154,0.132,0.567,125.013,222520,4,"Put your flags up in the sky (put 'em in the sky, jogue l? no alto)
And then wave 'em side to side (side to side, lado a lado)
Show the world where you're from (show 'em where you're from, we are one, baby)
Show the world we are one (one, love, life)
Ole ole ole ola
Ole ole ole ola
Ole ole ole ola
Ole ole ole ola
When the going gets tough
The tough keep going
One love, one life, one world, one fight
Whole world, one night, one place, Brazil
Everybody put your flags in the sky and do what you feel

It's your world, my world, our world today
And we invite the whole world, whole world to play
It's your world, my world, our world today
And we invite the whole world, whole world to play
Es mi mundo, tu mundo, el mundo de nosotros
Invitamos a todo el mundo a jugar con nosotros
Put your flags up in the sky (put 'em in the sky, jogue l? no alto)
And then wave 'em side to side (side to side, lado a lado)
Show the world where you're from (show 'em where you're from, we are one, baby)
Show the world we are one (one, love, life)
Ole ole ole ola
Ole ole ole ola
Ole ole ole ola
Ole ole ole ola


Claudia Leitte, obrigado

? meu, ? seu
Hoje ? tudo nosso
Quando eu chamo o mundo inteiro pra jogar ? pra mostrar que eu posso
Torcer, chorar, sorrir, gritar
N?o importa o resultado, vamos extravasar

Put your flags up in the sky (put 'em in the sky, jogue l? no alto)
And then wave 'em side to side (side to side, lado a lado)
Show the world where you're from (show 'em where you're from, we are one, baby)
Show the world we are one (one, love, life)
Ole ole ole ola
Ole ole ole ola
Ole ole ole ola
Ole ole ole ola
Jenni, dale!

One night, watch the world unite
Two sides, one fight, and a million eyes
Full heart's gonna work so hard
Shoot, fall, the stars, fists raised up towards the sky
Tonight watch the world unite, world unite, world unite
For the fight, fight, fight, one night, watch the world unite
Two sides, one fight and a million eyes
Hey, hey, hey, for?a, for?a come on sing with me
Hey, hey, hey, allez, allez come shout it out with me
Hey, hey, hey, come on now
Hey, hey, hey, come on now
Hey, hey, hey, hey, hey

Put your flags up in the sky (put 'em in the sky, jogue l? no alto)
And then wave 'em side to side (side to side, lado a lado)
Show the world where you're from (show 'em where you're from, we are one, baby)
Show the world we are one (one, love, life)
Ole ole ole ola
Ole ole ole ola
Ole ole ole ola
Ole ole ole ola"
